Date,Open,High,Low,Close,Volume,Adj
2016-02-29,51.349998,51.650002,50.66,50.880001,31247100,50.880001
2016-02-26,52.599998,52.68,51.099998,51.299999,35869200,51.299999
2016-02-25,51.73,52.099998,50.610001,52.099998,26695900,52.099998
2016-02-24,50.689999,51.50,50.200001,51.360001,32076000,51.360001
2016-02-23,52.34,52.369999,50.98,51.18,28390800,51.18
2016-02-22,52.279999,53.00,52.279999,52.650002,24854400,52.650002
2016-02-19,51.970001,52.279999,51.529999,51.82,33275400,51.82
2016-02-18,52.330002,52.950001,52.099998,52.189999,26244700,52.189999
2016-02-17,51.490002,52.77,51.450001,52.419998,39670300,52.419998
2016-02-16,50.900002,51.09,50.130001,51.09,35937100,51.09
2016-02-12,50.25,50.68,49.75,50.50,34243300,50.14
2016-02-11,48.68,50.110001,48.509998,49.689999,48878600,49.335773
2016-02-10,49.889999,50.389999,49.52,49.709999,38237000,49.355631
2016-02-09,49.02,50.240002,48.669998,49.279999,46740500,48.928696
2016-02-08,49.549999,49.57,48.189999,49.41,59290500,49.05777
2016-02-05,51.939999,52.00,49.560001,50.16,62009000,49.802423
2016-02-04,52.099998,52.810001,51.369999,52.00,46987100,51.629307
2016-02-03,53.25,53.389999,51.259998,52.16,57559800,51.788166
2016-02-02,54.169998,54.259998,52.650002,53.00,56313800,52.622178
2016-02-01,54.880001,55.09,54.50,54.709999,44208500,54.319987
2016-01-29,54.73,55.09,54.00,55.09,83611700,54.697279
2016-01-28,51.860001,52.209999,51.25,52.060001,62513800,51.68888
2016-01-27,52.009998,52.200001,51.02,51.220001,36775200,50.854868
2016-01-26,51.790001,52.439999,51.549999,52.169998,28900800,51.798093
2016-01-25,51.939999,52.650002,51.650002,51.790001,34707700,51.420805
2016-01-22,51.41,52.330002,51.259998,52.290001,37555800,51.91724
2016-01-21,51.00,51.580002,50.299999,50.48,40191200,50.120142
2016-01-20,49.98,51.380001,49.099998,50.790001,63273000,50.427933
2016-01-19,51.48,51.68,50.060001,50.560001,43564500,50.199574
2016-01-15,51.310001,51.970001,50.34,50.990002,71820700,50.626508
2016-01-14,52.00,53.419998,51.57,53.110001,52381900,52.731395
2016-01-13,53.799999,54.07,51.299999,51.639999,66883600,51.271873
2016-01-12,52.759998,53.099998,52.060001,52.779999,36095500,52.403745
2016-01-11,52.509998,52.849998,51.459999,52.299999,36943800,51.927167
2016-01-08,52.369999,53.279999,52.150002,52.330002,48754000,51.956956
2016-01-07,52.700001,53.490002,52.07,52.169998,56564900,51.798093
2016-01-06,54.32,54.400002,53.639999,54.049999,39518900,53.664692
2016-01-05,54.93,55.389999,54.540001,55.049999,34079700,54.657563
2016-01-04,54.32,54.799999,53.389999,54.799999,53778000,54.409346
2015-12-31,56.040001,56.189999,55.419998,55.48,27334100,55.084498
2015-12-30,56.470001,56.779999,56.290001,56.310001,21704500,55.908583
2015-12-29,56.290001,56.849998,56.060001,56.549999,27731400,56.14687
2015-12-28,55.349998,55.950001,54.98,55.950001,22458300,55.551149
2015-12-24,55.860001,55.959999,55.43,55.669998,9570000,55.273143
2015-12-23,55.700001,55.880001,55.439999,55.82,27279800,55.422075
2015-12-22,54.990002,55.48,54.50,55.349998,28322200,54.955424
2015-12-21,54.880001,55.349998,54.23,54.830002,37246300,54.439134
2015-12-18,55.77,56.00,54.029999,54.130001,84684200,53.744124
2015-12-17,56.360001,56.790001,55.529999,55.700001,41280900,55.302931
2015-12-16,55.540001,56.25,54.759998,56.130001,37503300,55.729866
2015-12-15,55.66,55.900002,55.09,55.200001,39459000,54.806496
2015-12-14,54.330002,55.209999,53.68,55.139999,46768900,54.746922
2015-12-11,54.709999,55.099998,54.009998,54.060001,39549500,53.674623
2015-12-10,55.389999,55.66,55.009998,55.27,31775800,54.875996
2015-12-09,55.369999,55.869999,54.509998,54.98,36373200,54.588063
2015-12-08,55.470001,56.099998,54.990002,55.790001,32878000,55.39229
2015-12-07,55.790001,55.970001,55.290001,55.810001,30709800,55.412148
2015-12-04,54.119999,56.23,54.099998,55.91,43963700,55.511433
2015-12-03,55.490002,55.77,53.93,54.200001,38627800,53.813624
2015-12-02,55.32,55.959999,55.060001,55.209999,47274900,54.816423
2015-12-01,54.41,55.23,54.299999,55.220001,39952800,54.826354
2015-11-30,54.540001,54.959999,54.00,54.349998,56241400,53.962553
2015-11-27,53.799999,54.080002,53.790001,53.93,9009100,53.545549
2015-11-25,54.09,54.23,53.689999,53.689999,21005100,53.307258
2015-11-24,53.919998,54.439999,53.580002,54.25,24600000,53.863267
2015-11-23,54.25,54.459999,53.75,54.189999,28235900,53.803694
2015-11-20,54.25,54.299999,53.27,54.189999,37147600,53.803694
2015-11-19,53.990002,54.66,53.779999,53.939999,28149200,53.555476
2015-11-18,53.00,53.98,52.98,53.849998,29710000,53.466117
2015-11-17,53.169998,53.529999,52.849998,52.970001,31551300,52.592393
2015-11-16,53.080002,53.889999,52.849998,53.77,32165200,53.029255
2015-11-13,53.07,53.290001,52.529999,52.84,36848200,52.112067
2015-11-12,53.48,53.98,53.189999,53.32,35361100,52.585454
2015-11-11,53.700001,54.200001,53.459999,53.650002,36516300,52.910909
2015-11-10,54.07,54.130001,53.27,53.509998,55283700,52.772835
2015-11-09,54.549999,54.869999,53.560001,54.16,32513100,53.413882
2015-11-06,54.09,54.98,53.959999,54.919998,32851200,54.16341
2015-11-05,54.490002,54.700001,54.00,54.380001,31468500,53.630852
2015-11-04,54.18,54.880001,54.060001,54.400002,37087800,53.650577
2015-11-03,52.93,54.389999,52.900002,54.150002,36596900,53.404021
2015-11-02,52.849998,53.360001,52.619999,53.240002,30285000,52.506558
2015-10-30,53.32,53.990002,52.619999,52.639999,46619800,51.914821
2015-10-29,53.540001,53.830002,53.220001,53.360001,30202100,52.624903
2015-10-28,53.540001,53.98,52.860001,53.98,47000800,53.236361
2015-10-27,53.990002,54.369999,53.580002,53.689999,50999900,52.950355
2015-10-26,52.529999,54.32,52.50,54.25,64633300,53.502642
2015-10-23,52.299999,54.07,52.25,52.869999,135227100,52.141652
2015-10-22,47.529999,48.950001,47.09,48.029999,56637100,47.368329
2015-10-21,47.919998,47.990002,47.110001,47.200001,25144300,46.549765
2015-10-20,47.439999,47.810001,47.02,47.77,30802200,47.111912
2015-10-19,47.419998,47.880001,47.02,47.619999,29387600,46.963977
2015-10-16,47.02,47.540001,46.900002,47.509998,25779300,46.855492
2015-10-15,47.009998,47.029999,46.529999,47.009998,27189400,46.36238
2015-10-14,46.650002,47.099998,46.529999,46.68,24697800,46.036928
2015-10-13,46.560001,47.130001,46.560001,46.889999,19987800,46.244034
2015-10-12,46.98,47.07,46.50,47.00,19769100,46.352519
2015-10-09,47.450001,47.540001,46.919998,47.110001,28600600,46.461005
2015-10-08,46.560001,47.52,46.50,47.450001,33772700,46.796321
2015-10-07,47.099998,47.349998,45.950001,46.799999,27711500,46.155274
2015-10-06,46.330002,47.18,46.220001,46.75,27510800,46.105963
2015-10-05,45.75,46.889999,45.700001,46.630001,34369300,45.987618
2015-10-02,44.27,45.57,43.919998,45.57,41839000,44.942219
2015-10-01,44.75,44.75,43.75,44.610001,28657900,43.995445
2015-09-30,43.880001,44.299999,43.66,44.259998,34958900,43.650264
2015-09-29,43.369999,43.57,43.049999,43.439999,32763600,42.841561
2015-09-28,43.830002,44.09,43.209999,43.290001,27613800,42.69363
2015-09-25,44.48,44.73,43.759998,43.939999,29384600,43.334673
2015-09-24,43.450001,44.130001,43.27,43.91,27905600,43.305088
2015-09-23,43.93,44.169998,43.509998,43.869999,17145200,43.265638
2015-09-22,43.380001,44.049999,43.310001,43.900002,28085900,43.295227
2015-09-21,43.619999,44.470001,43.599998,44.110001,26177200,43.502333
2015-09-18,43.50,43.990002,43.330002,43.48,63143700,42.881011
2015-09-17,44.290001,45.00,44.080002,44.25,32768200,43.640404
2015-09-16,43.970001,44.380001,43.84,44.299999,23372200,43.689714
2015-09-15,43.189999,44.290001,43.080002,43.98,28882200,43.374123
2015-09-14,43.43,43.439999,42.860001,43.040001,23656000,42.447074
2015-09-11,43.139999,43.59,42.939999,43.48,27132500,42.881011
2015-09-10,43.119999,43.790001,42.75,43.290001,31366600,42.69363
2015-09-09,44.209999,44.400002,42.91,43.07,33469500,42.476659
2015-09-08,43.299999,44.00,43.200001,43.889999,32469800,43.285363
2015-09-04,42.810001,43.040001,42.200001,42.610001,37138800,42.022997
2015-09-03,43.41,43.98,43.279999,43.50,28285200,42.900736
2015-09-02,42.360001,43.380001,41.880001,43.360001,37671500,42.762665
2015-09-01,42.169998,42.59,41.66,41.82,49688900,41.24388
2015-08-31,43.560001,43.93,43.099998,43.52,34441700,42.920461
2015-08-28,43.400002,44.150002,43.389999,43.93,28246700,43.324813
2015-08-27,43.23,43.950001,42.93,43.900002,50943200,43.295227
2015-08-26,42.009998,42.84,41.060001,42.709999,63408000,42.121618
2015-08-25,42.57,43.240002,40.389999,40.470001,70616600,39.912479
2015-08-24,40.450001,42.689999,39.720001,41.68,88753700,41.105809
2015-08-21,45.299999,45.48,43.07,43.07,70053100,42.476659
2015-08-20,46.07,46.470001,45.66,45.66,36238200,45.030979
2015-08-19,46.779999,47.080002,46.299999,46.610001,31485500,45.967893
2015-08-18,46.84,47.43,46.700001,47.27,23574100,46.6188
2015-08-17,46.810001,47.450001,46.57,47.32,21099700,46.362381
2015-08-14,46.529999,47.099998,46.52,47.00,21473400,46.048857
2015-08-13,47.060001,47.099998,46.490002,46.73,22627200,45.78432
2015-08-12,46.189999,46.900002,45.709999,46.740002,30181400,45.79412
2015-08-11,46.82,46.939999,45.900002,46.41,29237400,45.470797
2015-08-10,46.950001,47.490002,46.84,47.330002,23079900,46.37218
2015-08-07,46.389999,46.779999,46.259998,46.740002,19163000,45.79412
2015-08-06,47.709999,47.77,46.330002,46.619999,27368000,45.676546
2015-08-05,47.98,48.41,47.540001,47.580002,26959700,46.617121
2015-08-04,46.75,47.709999,46.68,47.540001,33403900,46.57793
2015-08-03,46.98,47.00,46.450001,46.810001,24125900,45.862703
2015-07-31,47.290001,47.369999,46.50,46.700001,31201500,45.754929
2015-07-30,46.259998,47.400002,45.93,46.880001,39777900,45.931286
2015-07-29,45.400002,46.779999,45.259998,46.290001,40945900,45.353226
2015-07-28,45.580002,45.639999,44.790001,45.34,34328900,44.422451
2015-07-27,45.939999,46.009998,45.25,45.349998,39701400,44.432247
2015-07-24,45.91,46.32,45.799999,45.939999,32333200,45.010307
2015-07-23,45.27,46.23,45.099998,46.110001,33934000,45.176868
2015-07-22,45.439999,46.93,45.200001,45.540001,59152400,44.618404
2015-07-21,46.779999,47.330002,46.48,47.279999,42781900,46.323189
2015-07-20,46.650002,47.130001,46.439999,46.919998,30631900,45.970474
2015-07-17,46.549999,46.779999,46.259998,46.619999,29467100,45.676546
2015-07-16,46.009998,46.689999,45.970001,46.66,26271700,45.715737
2015-07-15,45.68,45.889999,45.43,45.759998,26629600,44.833949
2015-07-14,45.450001,45.959999,45.310001,45.619999,22880300,44.696783
2015-07-13,44.98,45.619999,44.950001,45.540001,28178300,44.618404
2015-07-10,45.009998,45.139999,44.57,44.610001,25465800,43.707224
2015-07-09,44.75,45.220001,44.50,44.52,32424700,43.619045
2015-07-08,44.439999,44.900002,44.029999,44.240002,39785900,43.344713
2015-07-07,44.34,44.490002,43.32,44.299999,36435800,43.403496
2015-07-06,43.959999,44.48,43.950001,44.389999,23034000,43.491675
2015-07-02,44.48,44.75,44.060001,44.400002,21752000,43.501475
2015-07-01,44.459999,45.23,44.099998,44.450001,28343900,43.550462
2015-06-30,44.709999,44.720001,43.939999,44.150002,35945400,43.256534
2015-06-29,45.040001,45.23,44.360001,44.369999,34081700,43.472079
2015-06-26,45.650002,46.279999,45.029999,45.259998,49835300,44.344068
2015-06-25,46.029999,46.060001,45.50,45.650002,20616000,44.726178
2015-06-24,45.669998,46.25,45.549999,45.639999,34890900,44.716379
2015-06-23,46.130001,46.279999,45.619999,45.91,25896500,44.980915
2015-06-22,46.330002,46.720001,46.16,46.23,20318100,45.294439
2015-06-19,46.790001,46.830002,45.990002,46.099998,63837000,45.167069
2015-06-18,46.220001,46.799999,46.169998,46.720001,32658300,45.774524
2015-06-17,45.73,46.07,45.360001,45.970001,28704100,45.039702
2015-06-16,45.349998,46.240002,45.299999,45.830002,27070300,44.902536
2015-06-15,45.450001,45.650002,45.02,45.48,33254500,44.559617
2015-06-12,46.220001,46.470001,45.900002,45.970001,23931000,45.039702
2015-06-11,46.66,46.919998,46.130001,46.439999,27347800,45.500188
2015-06-10,45.790001,46.830002,45.689999,46.610001,28417400,45.66675
2015-06-09,45.759998,45.939999,45.459999,45.650002,24406100,44.726178
2015-06-08,46.299999,46.43,45.669998,45.73,22121600,44.804558
2015-06-05,46.310001,46.52,45.84,46.139999,25438100,45.20626
2015-06-04,46.790001,47.16,46.200001,46.360001,27745500,45.421809
2015-06-03,47.369999,47.740002,46.82,46.849998,28002200,45.901891
2015-06-02,46.93,47.349998,46.619999,46.919998,21498300,45.970474
2015-06-01,47.060001,47.77,46.619999,47.23,28837300,46.274202
2015-05-29,47.43,47.57,46.59,46.860001,36519600,45.911691
2015-05-28,47.50,48.02,47.389999,47.450001,19283700,46.489751
2015-05-27,46.82,47.77,46.619999,47.610001,27335600,46.646513
2015-05-26,46.830002,46.880001,46.189999,46.59,29581900,45.647154
2015-05-22,47.299999,47.349998,46.82,46.900002,25720600,45.950882
2015-05-21,47.279999,47.599998,47.009998,47.419998,22410700,46.460355
2015-05-20,47.389999,47.93,47.27,47.580002,25047900,46.617121
2015-05-19,47.560001,47.810001,47.18,47.580002,28574800,46.617121
2015-05-18,47.98,48.220001,47.610001,48.009998,24136500,46.734689
2015-05-15,48.869999,48.91,48.049999,48.299999,28642700,47.016987
2015-05-14,48.029999,48.82,48.029999,48.720001,32980900,47.425832
2015-05-13,48.189999,48.32,47.57,47.630001,34184600,46.364786
2015-05-12,46.849998,47.68,46.419998,47.349998,29928300,46.092221
2015-05-11,47.549999,47.91,47.369999,47.369999,24609400,46.11169
2015-05-08,47.549999,47.98,47.52,47.75,35364900,46.481597
2015-05-07,46.27,47.09,46.16,46.700001,32971700,45.45949
2015-05-06,47.57,47.77,46.02,46.279999,52433000,45.050644
2015-05-05,47.82,48.16,47.310001,47.599998,50369200,46.33558
2015-05-04,48.369999,48.869999,48.18,48.240002,34039500,46.958583
2015-05-01,48.580002,48.880001,48.400002,48.66,38937300,47.367425
2015-04-30,48.700001,49.540001,48.599998,48.639999,64725500,47.347955
2015-04-29,48.720001,49.310001,48.50,49.060001,47804600,47.756801
2015-04-28,47.779999,49.209999,47.700001,49.16,60730800,47.854143
2015-04-27,47.23,48.130001,47.220001,48.029999,59248200,46.754158
2015-04-24,45.66,48.139999,45.650002,47.869999,130933700,46.598409
2015-04-23,42.889999,43.610001,42.799999,43.34,46309500,42.188742
2015-04-22,42.669998,43.130001,42.549999,42.990002,25064300,41.848041
2015-04-21,43.00,43.150002,42.529999,42.639999,26013800,41.507336
2015-04-20,41.73,43.169998,41.68,42.91,46057700,41.770164
2015-04-17,41.669998,41.740002,41.16,41.619999,42387600,40.51443
2015-04-16,41.950001,42.34,41.82,42.16,22509700,41.040087
2015-04-15,41.759998,42.459999,41.68,42.259998,27343600,41.137429
2015-04-14,41.799999,42.029999,41.389999,41.650002,24244400,40.543636
2015-04-13,41.400002,42.060001,41.389999,41.759998,30276700,40.650711
2015-04-10,41.630001,41.950001,41.41,41.720001,28022000,40.611776
2015-04-09,41.25,41.619999,41.25,41.48,25723900,40.378149
2015-04-08,41.459999,41.689999,41.040001,41.419998,24753400,40.319742
2015-04-07,41.610001,41.91,41.310001,41.529999,28809400,40.426821
2015-04-06,40.34,41.779999,40.18,41.549999,39223700,40.44629
2015-04-02,40.66,40.740002,40.119999,40.290001,37487500,39.219761
2015-04-01,40.599998,40.759998,40.310001,40.720001,36865300,39.638339
2015-03-31,40.779999,41.029999,40.540001,40.66,34887200,39.579932
2015-03-30,41.099998,41.540001,40.91,40.959999,35049700,39.871962
2015-03-27,41.119999,41.43,40.830002,40.970001,34401400,39.881698
2015-03-26,41.220001,41.610001,40.919998,41.209999,37495600,40.115321
2015-03-25,42.919998,42.93,41.439999,41.459999,43469900,40.35868
2015-03-24,42.779999,43.169998,42.75,42.900002,25513300,41.760431
2015-03-23,42.880001,43.130001,42.779999,42.860001,26246100,41.721493
2015-03-20,42.560001,42.98,42.490002,42.880001,71904500,41.740962
2015-03-19,42.259998,42.59,42.220001,42.290001,33879100,41.166634
2015-03-18,41.43,42.830002,41.330002,42.50,44194800,41.371055
2015-03-17,41.369999,41.830002,41.150002,41.700001,31673400,40.592307
2015-03-16,41.470001,41.639999,41.279999,41.560001,35273500,40.456026
2015-03-13,40.700001,41.470001,40.610001,41.380001,58007700,40.280807
2015-03-12,41.330002,41.650002,40.860001,41.02,59992500,39.93037
2015-03-11,42.310001,42.369999,41.84,41.98,32215300,40.864868
2015-03-10,42.349998,42.709999,42.029999,42.029999,39159700,40.913539
2015-03-09,42.189999,43.130001,42.189999,42.849998,32108000,41.711757
2015-03-06,43.00,43.110001,42.150002,42.360001,36248800,41.234775
2015-03-05,43.07,43.240002,42.82,43.110001,23193500,41.964852
2015-03-04,43.009998,43.209999,42.880001,43.060001,25748700,41.916181
2015-03-03,43.560001,43.830002,43.09,43.279999,31748600,42.130335
2015-03-02,43.669998,44.189999,43.549999,43.880001,31924000,42.714399
2015-02-27,44.130001,44.200001,43.66,43.849998,33807700,42.685193
2015-02-26,43.990002,44.23,43.889999,44.060001,28957300,42.889618
2015-02-25,43.950001,44.09,43.799999,43.990002,29759800,42.821477
2015-02-24,44.150002,44.299999,43.919998,44.09,25271700,42.91882
2015-02-23,43.700001,44.189999,43.650002,44.150002,32518800,42.977227
2015-02-20,43.509998,43.880001,43.290001,43.860001,29721100,42.69493
2015-02-19,43.18,43.529999,43.049999,43.50,27603400,42.344492
2015-02-18,43.630001,43.700001,43.389999,43.529999,27111700,42.373694
2015-02-17,43.970001,44.00,43.189999,43.580002,33695700,42.422369
